0.00028
0.00058
0.00025
0.00008
0.00013
-0.00036
-0.00076
-0.00013
-0.00008
-0.00038
-0.00052
-0.00068
-0.00055
-0.00048
-0.00048
-0.00045
-0.0008
-0.00064
-0.00023
0.00022
0.00066
0.00041
0.0001
-0.00051
-0.00075
-0.0007
-0.00004
0.00004
-0.00041
0.00009
0.00013
0.0006
0.00085
0.00129
0.00117
0.00054
0.00094
0.00103
0.00133
0.00093
0.00056
0.00092
0.00113
0.00095
0.00082
0.00111
0.00091
0.00097
0.00092
0.00051
0.00065
0.00049
0.00002
0.00007
0.00057
0.00098
0.00017
0.00004
-0.00007
-0.00014
0.00024
-0.00051
-0.00053
-0.00106
-0.00076
-0.00128
-0.0005
-0.00115
-0.00873
-0.0107
-0.00995
-0.00988
-0.00885
-0.00971
-0.00946
-0.01051
-0.01052
-0.00911
-0.00837
-0.00822
-0.00874
-0.00882
-0.0083
-0.00678
-0.00615
-0.00498
-0.00402
-0.00459
-0.0043
-0.00347
-0.00223
-0.00075
0.00101
0.00218
0.0018
0.00126
0.00151
0.00239
0.00228
0.00265
0.00372
0.00266
0.0013
0.00153
0.00305
0.003
0.00152
0.00034
-0.00117
-0.00167
-0.00247
-0.00354
-0.00531
-0.0072
-0.00799
-0.00983
-0.01144
-0.01256
-0.01346
-0.01426
-0.0146
-0.01391
-0.01445
-0.0152
-0.01453
-0.01407
-0.01373
-0.0133
-0.01327
-0.01255
-0.01181
-0.01162
-0.01073
-0.00896
-0.00794
-0.00792
-0.00733
-0.00605
-0.00485
-0.00289
-0.00066
-0.00005
0.00057
0.00108
0.00117
0.00162
0.00241
0.00399
0.0045
0.00372
0.00299
0.00231
0.00215
0.00255
0.00212
0.00062
-0.00168
-0.00295
-0.00307
-0.00392
-0.00458
-0.0058
-0.0075
-0.00974
-0.0111
-0.01115
-0.01253
-0.01396
-0.01485
-0.01646
-0.01877
-0.01974
-0.01911
-0.01849
-0.01847
-0.01804
-0.01829
-0.01938
-0.01827
-0.01635
-0.01426
-0.01323
-0.0133
-0.01281
-0.01137
-0.00914
-0.00714
-0.00459
-0.00449
-0.005
-0.00187
0.00035
-0.00004
0.00048
0.00165
0.00209
0.00202
0.00252
0.00275
0.00122
0.00233
0.00258
0.00054
0.00027
-0.00062
-0.00014
-0.00059
-0.00274
-0.00409
